763,521
42,332
36,567
377,538
919,857
343,349
13,433
232,844
602,228
999,911
565,449
493,914
405,366
852,870
807,756
45,752
717,968
384,456
84,308
192,211
122,209
614,388
169,598
42,492
381,106
953,401
308,258
868,122
614,2
37,224
736,957
753,963
371,941
274,820
960,334
231,549
106,715
957,574
358,567
596,304
884,958
857,414
819,844
431,841
235,909
939,1
741,846
756,888
113,985
753,99
998,993
78,449
797,855
177,836
968,881
30,647
923,154
534,536
657,619
325,924
23,555
589,727
255,62
254,500
393,454
458,49
500,800
463,388
888,786
532,467
193,940
131,237
888,661
46,970
325,512
131,75
441,382
841,46
22,190
547,165
441,465
479,718
87,371
853,354
717,527
741,219
775,618
830,726
931,263
556,12
141,898
1,389
701,393
783,841
341,439
993,367
581,131
567,596
135,158
181,898
887,92
320,904
226,193
639,686
846,696
208,308
11,646
78,252
670,673
753,982
753,539
932,213
364,660
321,602
567,118
183,196
85,593
888,308
756,68
638,749
198,589
408,104
784,336
443,116
106,418
426,866
713,706
653,573
567,136
938,794
823,567
183,153
734,365
869,472
849,968
151,753
968,592
623,755
445,63
587,888
200,567
306,377
267,292
192,83
779,749
361,192
777,32
945,888
217,623
449,677
196,575
968,91
756,154
796,931
875,614
730,441
803,290
453,202
143,345
606,94
365,619
957,900
247,5
139,393
567,851
990,165
777,242
377,503
5,968
371,829
208,267
906,602
937,706
628,953
748,684
176,154
735,471
854,888
676,408
756,577
939,525
301,753
432,150
898,134
978,464
153,108
605,191
783,250
157,164
46,890
427,408
338,612
212,722
16,994
277,134
111,165
507,476
866,22
708,937
393,840
189,996
573,154
647,637
766,576
269,295
658,886
532,567
407,756
596,98
508,571
556,367
543,160
861,48
314,417
968,944
930,698
510,995
1,168
117,952
318,211
626,975
382,589
522,382
162,904
544,211
861,268
208,264
144,308
928,379
27,914
817,619
846,771
381,506
308,6
47,3
888,428
888,65
720,279
208,386
227,891
837,932
64,309
106,530
174,642
122,132
510,830
384,656
313,326
369,517
975,935
807,344
750,884
812,461
334,633
514,191
647,926
156,172
498,601
430,631
266,744
468,668
867,419
294,650
663,384
410,753
936,876
23,171
533,5
88,440
143,228
715,557
579,885
147,876
849,387
298,643
393,288
123,864
526,288
812,901
673,882
23,382
957,322
559,745
666,355
42,591
365,283
732,120
412,567
195,229
500,596
951,206
218,566
920,756
756,10
714,384
266,889
744,571
372,922
154,614
137,475
939,95
316,393
381,119
45,625
56,16
957,125
717,374
45,492
48,610
898,23
567,697
600,449
567,255
78,747
450,733
304,551
622,888
968,608
756,669
954,975
535,642
319,3
413,596
909,280
925,833
150,560
614,501
191,399
286,596
598,543
756,149
850,431
46,289
717,180
157,915
573,966
428,253
163,266
20,899
629,442
154,371
240,388
968,38
380,567
974,652
42,178
619,147
621,967
782,567
248,614
408,745
893,674
968,588
295,100
740,974
756,647
365,603
441,523
544,364
699,567
844,109
619,122
682,534
393,927
978,684
702,157
862,882
541,614
393,402
855,898
483,449
844,425
488,83
444,528
788,958
912,9
583,239
824,324
624,245
807,772
951,369
639,106
16,952
815,290
371,997
529,737
700,904
273,365
220,975
42,528
